,Gene Start,Gene Size,Strand,Gene Product,Accession
13196,1203366.0,818.0,-,hypothetical protein_88,1122.0
13197,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13198,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13199,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13200,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13201,1354091.0,785.0,-,hypothetical protein_46,1262.0
13202,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13203,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13204,1356843.0,620.0,+,hypothetical protein_64,1265.0
13205,1357962.0,689.0,+,hypothetical protein_43,1266.0
13206,1726244.0,941.0,-,hypothetical protein_116,1604.0
13207,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13208,1729077.0,287.0,+,hypothetical protein_23,1606.0
13209,1730402.0,458.0,+,hypothetical protein_97,1609.0
13210,2009177.0,281.0,-,hypothetical protein_26,1902.0
13211,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13212,2471291.0,194.0,+,hypothetical protein_37,2336.0
13213,2473718.0,320.0,+,hypothetical protein_24,2340.0
13214,2475334.0,218.0,+,hypothetical protein_20,2342.0
13215,2628833.0,95.0,-,hypothetical protein_110,2484.0
13216,2630407.0,230.0,-,hypothetical protein_114,2487.0
13217,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13218,3040823.0,305.0,-,hypothetical protein_83,2916.0
13219,3227436.0,230.0,+,hypothetical protein_33,3105.0
13220,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13221,3231287.0,749.0,-,hypothetical protein_89,3108.0
13222,3232557.0,533.0,-,hypothetical protein_90,3109.0
13223,3233253.0,551.0,+,hypothetical protein_91,3110.0
13224,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13225,3576515.0,638.0,-,hypothetical protein_35,3425.0
13226,3579671.0,263.0,-,hypothetical protein_11,3428.0
13227,3753487.0,383.0,+,hypothetical protein_72,3612.0
13228,3754057.0,560.0,+,hypothetical protein_13,3613.0
13229,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13230,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13231,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13232,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13233,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13234,3796295.0,683.0,-,hypothetical protein_96,3651.0
13235,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13236,3800616.0,980.0,-,hypothetical protein_41,3653.0
13237,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13238,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13239,3810625.0,164.0,-,hypothetical protein_118,3663.0
13240,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13241,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13242,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13243,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13244,3817427.0,224.0,+,hypothetical protein_63,3669.0
13245,3820727.0,197.0,-,hypothetical protein_69,3672.0
13246,3821837.0,749.0,-,hypothetical protein_42,3673.0
13247,3824641.0,560.0,-,hypothetical protein_14,3676.0
13248,77344.0,347.0,-,hypothetical protein_21,66.0
13249,80741.0,935.0,-,hypothetical protein_73,71.0
13250,709160.0,419.0,+,hypothetical protein_6,686.0
13251,710606.0,1181.0,+,hypothetical protein_5,688.0
13252,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13253,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13254,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13255,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13256,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13257,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13258,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13259,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13260,1141406.0,416.0,+,hypothetical protein_122,1071.0
13261,1144020.0,497.0,-,hypothetical protein_103,1075.0
13262,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13263,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13264,1155228.0,212.0,-,hypothetical protein_49,1085.0
13265,1155643.0,242.0,-,hypothetical protein_99,1086.0
13266,1203366.0,818.0,-,hypothetical protein_88,1122.0
13267,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13268,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13269,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13270,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13271,1354091.0,785.0,-,hypothetical protein_46,1262.0
13272,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13273,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13274,1356843.0,620.0,+,hypothetical protein_64,1265.0
13275,1357962.0,689.0,+,hypothetical protein_43,1266.0
13276,1726244.0,941.0,-,hypothetical protein_116,1604.0
13277,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13278,1729077.0,287.0,+,hypothetical protein_23,1606.0
13279,1730402.0,458.0,+,hypothetical protein_97,1609.0
13280,2009177.0,281.0,-,hypothetical protein_26,1902.0
13281,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13282,2471291.0,194.0,+,hypothetical protein_37,2336.0
13283,2473718.0,320.0,+,hypothetical protein_24,2340.0
13284,2475334.0,218.0,+,hypothetical protein_20,2342.0
13285,2628833.0,95.0,-,hypothetical protein_110,2484.0
13286,2630407.0,230.0,-,hypothetical protein_114,2487.0
13287,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13288,3040823.0,305.0,-,hypothetical protein_83,2916.0
13289,3227436.0,230.0,+,hypothetical protein_33,3105.0
13290,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13291,3231287.0,749.0,-,hypothetical protein_89,3108.0
13292,3232557.0,533.0,-,hypothetical protein_90,3109.0
13293,3233253.0,551.0,+,hypothetical protein_91,3110.0
13294,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13295,3576515.0,638.0,-,hypothetical protein_35,3425.0
13296,3579671.0,263.0,-,hypothetical protein_11,3428.0
13297,3753487.0,383.0,+,hypothetical protein_72,3612.0
13298,3754057.0,560.0,+,hypothetical protein_13,3613.0
13299,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13300,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13301,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13302,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13303,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13304,3796295.0,683.0,-,hypothetical protein_96,3651.0
13305,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13306,3800616.0,980.0,-,hypothetical protein_41,3653.0
13307,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13308,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13309,3810625.0,164.0,-,hypothetical protein_118,3663.0
13310,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13311,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13312,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13313,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13314,3817427.0,224.0,+,hypothetical protein_63,3669.0
13315,3820727.0,197.0,-,hypothetical protein_69,3672.0
13316,3821837.0,749.0,-,hypothetical protein_42,3673.0
13317,3824641.0,560.0,-,hypothetical protein_14,3676.0
13318,4094809.0,1583.0,-,Vitamin B12 transporter BtuB_108,3933.0
13319,77344.0,347.0,-,hypothetical protein_21,66.0
13320,80741.0,935.0,-,hypothetical protein_73,71.0
13321,709160.0,419.0,+,hypothetical protein_6,686.0
13322,710606.0,1181.0,+,hypothetical protein_5,688.0
13323,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13324,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13325,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13326,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13327,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13328,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13329,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13330,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13331,1141406.0,416.0,+,hypothetical protein_122,1071.0
13332,1144020.0,497.0,-,hypothetical protein_103,1075.0
13333,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13334,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13335,1155228.0,212.0,-,hypothetical protein_49,1085.0
13336,1155643.0,242.0,-,hypothetical protein_99,1086.0
13337,1203366.0,818.0,-,hypothetical protein_88,1122.0
13338,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13339,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13340,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13341,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13342,1354091.0,785.0,-,hypothetical protein_46,1262.0
13343,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13344,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13345,1356843.0,620.0,+,hypothetical protein_64,1265.0
13346,1357962.0,689.0,+,hypothetical protein_43,1266.0
13347,1726244.0,941.0,-,hypothetical protein_116,1604.0
13348,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13349,1729077.0,287.0,+,hypothetical protein_23,1606.0
13350,1730402.0,458.0,+,hypothetical protein_97,1609.0
13351,2009177.0,281.0,-,hypothetical protein_26,1902.0
13352,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13353,2471291.0,194.0,+,hypothetical protein_37,2336.0
13354,2473718.0,320.0,+,hypothetical protein_24,2340.0
13355,2475334.0,218.0,+,hypothetical protein_20,2342.0
13356,2628833.0,95.0,-,hypothetical protein_110,2484.0
13357,2630407.0,230.0,-,hypothetical protein_114,2487.0
13358,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13359,3040823.0,305.0,-,hypothetical protein_83,2916.0
13360,3227436.0,230.0,+,hypothetical protein_33,3105.0
13361,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13362,3231287.0,749.0,-,hypothetical protein_89,3108.0
13363,3232557.0,533.0,-,hypothetical protein_90,3109.0
13364,3233253.0,551.0,+,hypothetical protein_91,3110.0
13365,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13366,3576515.0,638.0,-,hypothetical protein_35,3425.0
13367,3579671.0,263.0,-,hypothetical protein_11,3428.0
13368,3753487.0,383.0,+,hypothetical protein_72,3612.0
13369,3754057.0,560.0,+,hypothetical protein_13,3613.0
13370,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13371,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13372,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13373,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13374,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13375,3796295.0,683.0,-,hypothetical protein_96,3651.0
13376,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13377,3800616.0,980.0,-,hypothetical protein_41,3653.0
13378,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13379,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13380,3810625.0,164.0,-,hypothetical protein_118,3663.0
13381,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13382,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13383,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13384,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13385,3817427.0,224.0,+,hypothetical protein_63,3669.0
13386,3820727.0,197.0,-,hypothetical protein_69,3672.0
13387,3821837.0,749.0,-,hypothetical protein_42,3673.0
13388,3824641.0,560.0,-,hypothetical protein_14,3676.0
13389,4094809.0,1583.0,-,Vitamin B12 transporter BtuB_108,3933.0
13390,4096484.0,371.0,-,hypothetical protein_104,3934.0
13391,77344.0,347.0,-,hypothetical protein_21,66.0
13392,80741.0,935.0,-,hypothetical protein_73,71.0
13393,709160.0,419.0,+,hypothetical protein_6,686.0
13394,710606.0,1181.0,+,hypothetical protein_5,688.0
13395,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13396,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13397,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13398,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13399,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13400,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13401,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13402,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13403,1141406.0,416.0,+,hypothetical protein_122,1071.0
13404,1144020.0,497.0,-,hypothetical protein_103,1075.0
13405,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13406,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13407,1155228.0,212.0,-,hypothetical protein_49,1085.0
13408,1155643.0,242.0,-,hypothetical protein_99,1086.0
13409,1203366.0,818.0,-,hypothetical protein_88,1122.0
13410,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13411,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13412,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13413,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13414,1354091.0,785.0,-,hypothetical protein_46,1262.0
13415,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13416,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13417,1356843.0,620.0,+,hypothetical protein_64,1265.0
13418,1357962.0,689.0,+,hypothetical protein_43,1266.0
13419,1726244.0,941.0,-,hypothetical protein_116,1604.0
13420,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13421,1729077.0,287.0,+,hypothetical protein_23,1606.0
13422,1730402.0,458.0,+,hypothetical protein_97,1609.0
13423,2009177.0,281.0,-,hypothetical protein_26,1902.0
13424,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13425,2471291.0,194.0,+,hypothetical protein_37,2336.0
13426,2473718.0,320.0,+,hypothetical protein_24,2340.0
13427,2475334.0,218.0,+,hypothetical protein_20,2342.0
13428,2628833.0,95.0,-,hypothetical protein_110,2484.0
13429,2630407.0,230.0,-,hypothetical protein_114,2487.0
13430,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13431,3040823.0,305.0,-,hypothetical protein_83,2916.0
13432,3227436.0,230.0,+,hypothetical protein_33,3105.0
13433,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13434,3231287.0,749.0,-,hypothetical protein_89,3108.0
13435,3232557.0,533.0,-,hypothetical protein_90,3109.0
13436,3233253.0,551.0,+,hypothetical protein_91,3110.0
13437,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13438,3576515.0,638.0,-,hypothetical protein_35,3425.0
13439,3579671.0,263.0,-,hypothetical protein_11,3428.0
13440,3753487.0,383.0,+,hypothetical protein_72,3612.0
13441,3754057.0,560.0,+,hypothetical protein_13,3613.0
13442,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13443,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13444,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13445,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13446,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13447,3796295.0,683.0,-,hypothetical protein_96,3651.0
13448,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13449,3800616.0,980.0,-,hypothetical protein_41,3653.0
13450,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13451,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13452,3810625.0,164.0,-,hypothetical protein_118,3663.0
13453,3810806.0,986.0,-,Protoheme IX farnesyltransferase,3664.0
13454,3811856.0,1613.0,-,Cytochrome c oxidase subunit 1,3665.0
13455,3813552.0,857.0,-,Cytochrome c oxidase subunit 2,3666.0
13456,3815225.0,461.0,+,tRNA (adenine(37)-N6)-methyltransferase,3667.0
13457,3817427.0,224.0,+,hypothetical protein_63,3669.0
13458,3820727.0,197.0,-,hypothetical protein_69,3672.0
13459,3821837.0,749.0,-,hypothetical protein_42,3673.0
13460,3824641.0,560.0,-,hypothetical protein_14,3676.0
13461,4094809.0,1583.0,-,Vitamin B12 transporter BtuB_108,3933.0
13462,4096484.0,371.0,-,hypothetical protein_104,3934.0
13463,77344.0,347.0,-,hypothetical protein_21,66.0
13464,80741.0,935.0,-,hypothetical protein_73,71.0
13465,709160.0,419.0,+,hypothetical protein_6,686.0
13466,710606.0,1181.0,+,hypothetical protein_5,688.0
13467,1045274.0,887.0,+,putative metallo-hydrolase,999.0
13468,1046204.0,1664.0,+,hypothetical protein_77,1000.0
13469,1056891.0,1031.0,-,hypothetical protein_94,1007.0
13470,1060692.0,1085.0,-,Alkanesulfonate monooxygenase,1009.0
13471,1062152.0,632.0,-,Isovaleryl-homoserine lactone synthase,1010.0
13472,1112649.0,4463.0,-,hypothetical protein_92,1051.0
13473,1117801.0,1343.0,-,Outer membrane protein assembly factor BamA,1053.0
13474,1134581.0,2150.0,+,hypothetical protein_123,1068.0
13475,1141406.0,416.0,+,hypothetical protein_122,1071.0
13476,1144020.0,497.0,-,hypothetical protein_103,1075.0
13477,1144514.0,1208.0,-,hypothetical protein_102,1076.0
13478,1145739.0,2375.0,-,Vitamin B12 transporter BtuB_101,1077.0
13479,1155228.0,212.0,-,hypothetical protein_49,1085.0
13480,1155643.0,242.0,-,hypothetical protein_99,1086.0
13481,1203366.0,818.0,-,hypothetical protein_88,1122.0
13482,1204455.0,3263.0,-,hypothetical protein_50,1123.0
13483,1349018.0,1001.0,+,"UDP-N-acetylglucosamine 4,6-dehydratase (inverting)",1258.0
13484,1350016.0,1157.0,+,"UDP-4-amino-4,6-dideoxy-N-acetyl-beta-L-altrosamine transaminase",1259.0
13485,1351245.0,1589.0,+,hypothetical protein_47,1260.0
13486,1354091.0,785.0,-,hypothetical protein_46,1262.0
13487,1354870.0,662.0,-,Phosphorylated carbohydrates phosphatase,1263.0
13488,1355532.0,833.0,-,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial",1264.0
13489,1356843.0,620.0,+,hypothetical protein_64,1265.0
13490,1357962.0,689.0,+,hypothetical protein_43,1266.0
13491,1726244.0,941.0,-,hypothetical protein_116,1604.0
13492,1727182.0,1223.0,-,hypothetical protein_117,1605.0
13493,1729077.0,287.0,+,hypothetical protein_23,1606.0
13494,1730402.0,458.0,+,hypothetical protein_97,1609.0
13495,2009177.0,281.0,-,hypothetical protein_26,1902.0
13496,2013585.0,1004.0,-,hypothetical protein_52,1906.0
13497,2471291.0,194.0,+,hypothetical protein_37,2336.0
13498,2473718.0,320.0,+,hypothetical protein_24,2340.0
13499,2475334.0,218.0,+,hypothetical protein_20,2342.0
13500,2628833.0,95.0,-,hypothetical protein_110,2484.0
13501,2630407.0,230.0,-,hypothetical protein_114,2487.0
13502,3039888.0,851.0,-,Cytochrome c551 peroxidase,2915.0
13503,3040823.0,305.0,-,hypothetical protein_83,2916.0
13504,3227436.0,230.0,+,hypothetical protein_33,3105.0
13505,3229167.0,1547.0,+,hypothetical protein_120,3106.0
13506,3231287.0,749.0,-,hypothetical protein_89,3108.0
13507,3232557.0,533.0,-,hypothetical protein_90,3109.0
13508,3233253.0,551.0,+,hypothetical protein_91,3110.0
13509,3239128.0,1343.0,+,Type I secretion system membrane fusion protein PrsE,3114.0
13510,3576515.0,638.0,-,hypothetical protein_35,3425.0
13511,3579671.0,263.0,-,hypothetical protein_11,3428.0
13512,3753487.0,383.0,+,hypothetical protein_72,3612.0
13513,3754057.0,560.0,+,hypothetical protein_13,3613.0
13514,3790107.0,1031.0,-,hypothetical protein_57,3646.0
13515,3791298.0,1253.0,-,putative nitrate transporter NarT,3647.0
13516,3792816.0,677.0,-,Nitrate reductase-like protein NarX,3648.0
13517,3793528.0,1028.0,-,hypothetical protein_56,3649.0
13518,3794687.0,1541.0,-,Respiratory nitrate reductase 2 beta chain,3650.0
13519,3796295.0,683.0,-,hypothetical protein_96,3651.0
13520,3796972.0,3644.0,-,Respiratory nitrate reductase 1 alpha chain,3652.0
13521,3800616.0,980.0,-,hypothetical protein_41,3653.0
13522,3809012.0,854.0,-,Cytochrome c oxidase subunit 3,3661.0
13523,3809969.0,650.0,-,Cytochrome c oxidase assembly protein CtaG,3662.0
13524,3810625.0,164.0,-,hypothetical protein_118,3663.0
